review_count,description,title,price,maker,link,genre,review
17,"メーカーufurl商品名フェイスエステ型番MCE-3609状態ランク：S状態：新品質量約350g（パッケージ）材質ABS、PC、ナイロン、POM、鉄、スポンジタンク容量約4.9ml商品説明　5つの機能で素肌を美しく●吸引カップで毛穴の汚れを除去●ローラーで肌を心地よく刺激●ミストで潤いを肌に浸透●ブラシで肌の角質を除去●スポンジに洗顔料をつけてお肌の洗顔サイズ約W4.5＆times;D6＆times;H15.5cm【宅急便60サイズ地域別送料表】北海道北東北南東北関　東信　越中　部北海道青森県秋田県岩手県宮城県山形県福島県茨城県栃木県群馬県埼玉県千葉県神奈川県東京都山梨県新潟県長野県静岡県愛知県三重県岐阜県1160円840円740円740円740円740円北　陸関　西中　国四　国九　州沖　縄富山県石川県福井県大阪府京都府滋賀県奈良県和歌山県兵庫県岡山県広島県山口県鳥取県島根県香川県徳島県愛媛県高知県福岡県佐賀県長崎県熊本県大分県宮崎県鹿児島県沖縄県740円840円950円1050円1160円1260円",フェイスエステ　MCE-3609,1578,マクロス,http://product.rakuten.co.jp/product/%E3%83%95%E3%82%A7%E3%82%A4%E3%82%B9%E3%82%A8%E3%82%B9%E3%83%86%E3%80%80MCE-3609/8b89889de3e8b443066393ac22af2243/,その他,3.88
8,"",ハンディーミスト アイミー 洗浄液 100ml,1296,RITZ,http://product.rakuten.co.jp/product/%E3%83%8F%E3%83%B3%E3%83%87%E3%82%A3%E3%83%BC%E3%83%9F%E3%82%B9%E3%83%88+%E3%82%A2%E3%82%A4%E3%83%9F%E3%83%BC+%E6%B4%97%E6%B5%84%E6%B6%B2+100ml/a734c3e70cf65367fa17669154d78efd/,その他,4.13
4,"《在庫品》ナノミスト＆イオン導入で瞬間エステ。Urupure（ウルピュア）2種類のモードで、肌に働きかけるナノミスト＆イオン導入の美顔器Urupure（ウルピュア）手のひらサイズのコンパクトな見た目とは違い、機能は本格派。あなたの澄みきった美肌作りに一役買ってくれます。●MODE1：ナノミスト　化粧水などを最大約140000回振動／秒のナノミストにして噴射し、お肌に潤いを与えます。●MODE2：イオン導入　化粧水や美容液をお肌に浸透させます。●USB充電式　パソコンに接続すればいつでも充電できます。専用のケーブル付属！！寸法：約W3.5×D2×H12cmUSBケーブル：約145cm重量：約50g（本体＋付属品）総重量：約135g（パッケージ含む）材質：ABS　ニッケル　鉄電源方式：USB充電式タンク容量：約2.5mlミスト量：約0.4ml／回連続振動回数：最大約140000回振動／秒充電時間：約2時間",ufurl ナノミスト＆イオン導入 Urupure ウルピュア MCE-3532,2898,マクロス,http://product.rakuten.co.jp/product/ufurl+%E3%83%8A%E3%83%8E%E3%83%9F%E3%82%B9%E3%83%88%EF%BC%86%E3%82%A4%E3%82%AA%E3%83%B3%E5%B0%8E%E5%85%A5+Urupure+%E3%82%A6%E3%83%AB%E3%83%94%E3%83%A5%E3%82%A2+MCE-3532/2b82e0c7394c72ff7e739025c74a77cd/,イオン導入器,3.50
0,"ゴールドたった30秒お肌に当てるだけの簡単潤いケア。お手持ちの化粧水がミストに早変わり！お顔はもちろん、腕や足などのボディケアやヘアケアにもご使用いただけます。●サイズ：43×110×20.5mm●貯水タンク容量：約4mL●電源：充電式（ACアダプタ、USBケーブル同梱）●動作電圧：DC3.7V充電時間約4時間噴出流約0.9m／1分／噴射時間30秒（自動停止）●生産国：中国",アプライド PB-BP03G,2566,0,http://product.rakuten.co.jp/product/%E3%82%A2%E3%83%97%E3%83%A9%E3%82%A4%E3%83%89+PB-BP03G/2c88f382b3407e85ae53c0b915aaec8e/,その他,0.00
16,"ReFaCARATWarmStand（リファカラットウォームスタンド）は、リファカラットのローラー部分を人肌に温め、より快適でお肌にやさしいローリングを実現します。お肌の美しさをより目覚めさせるトリートメントタイムへ。※こちらの商品はウォームスタンドのみとなります。リファカラット本体は付属しておりませんのでご注意ください。【リファカラット　ウォームスタンド】■材質：ABS樹脂、アルミ■サイズ：（約）縦120mm、横110mm、奥行124mm■重量：（約）250g■電源：INPUT／100-140V、1.0A、50Hz-60HzOUTPUT／12V、1.5A■消費電力：（約）4.0W■設定温度：ヒートカップ表面温度55度Max（ローラー接触部分42度Max）■タイマー時間：30分※こちらの商品はウォームスタンドのみとなります。リファカラット本体は付属しておりませんのでご注意ください。■Refaシリーズ一覧■ReFaISTYLE（リファアイスタイル）ReFaPRO（リファプロ）ReFaExpressionHIGHTENSIONMASK（リファエクスプレッションハイテンションマスク）ReFaforBODYMASSAGEGEL（リファフォーボディマッサージジェル）ReFaOSTYLE（リファオースタイル）ReFaforBODYWarmStand（リファフォーボディーウォームスタンド）ReFaCARATWarmStand（リファカラットウォームスタンド）ReFaforBODY（リファフォーボディ）ReFaforBODYMASSAGEGELSET（リファフォーボディマッサージジェルセット）ReFaEXEformen（リファエグゼフォーメン）ReFaCARAT（リファカラット）",ReFa CARAT Warm Stand,5940,MTG,http://product.rakuten.co.jp/product/ReFa+CARAT+Warm+Stand/40c1940f1cbb9326cf7112862d8474d4/,その他,3.81
129,"ヤーマンプラチナトルネードEMSGR-14P≪美顔器≫≪ボディローラー≫プラチナホワイトトルネードローラーEMS姉妹品送料無料・メール便・セット・通販・セール・福袋・グッズ・楽天・ランキング・雑貨・日本製・お土産・販売レディース・メンズ・シャンプー・トリートメント・ケラスターゼ・化粧品・香水・アロマ・保温・おすすめ新品・プレゼント・加湿器・空気清浄機・フライパン・大容量・詰め替え・スリム・ダイエット・サプリメントSalespageofEnglish.SalespageofSimplifiedChinese.SalespageofTraditionalChinese.SalespageofKorean.",YA-MAN GR-14P,24800,ヤーマン,http://product.rakuten.co.jp/product/YA-MAN+GR-14P/95976801e60411844786089073a32b9d/,その他,4.30
49,"商品名キャネットゲルマニウムスリムローラーワインレッドサイズ●サイズ：163mm・タッピング回転子：アルミ合金・クーラント回転子：アルミ合金・半導体チップス：ゲルマニウム、シリコン、酸化チタンセラミック9個商品説明・半導体ビューティーローラーの半導体はゲルマニウムシリコン・酸化チタン融合セラミックなどで構成され、マイナス200ミリボルトの電位を帯電しています。また、六角のタッピング回転マッサージはシャープなフェイスラインを実現するとともに、ハリ、ツヤなどを実感できます。お風呂上がりのご使用が効果的です。紫外線、ストレス等によってできた≪さび≫によって電子を失い酸化することが、しみ・しわ・老化の原因といわれています。半導体は失った電子を補給し、瞬時に体のさびを除去して、見違えるようにお肌を生き生きと蘇生させます。使用方法タッピング回転子で羽が軽く肌をたたくようなマッサージを行います。特に、こめかみから頬にかけてのマッサージが最高！マッサージを行う場合は、力を入れてこすりつけないように注意しましょう。区分美容器具そ　の　他備考広告文責株式会社アルツー　　島根県松江市学園1-7-30　TEL.0852-28-5453",キャネット ゲルマニウム スリムローラー ワインレッド,7179,キャネット,http://product.rakuten.co.jp/product/%E3%82%AD%E3%83%A3%E3%83%8D%E3%83%83%E3%83%88+%E3%82%B2%E3%83%AB%E3%83%9E%E3%83%8B%E3%82%A6%E3%83%A0+%E3%82%B9%E3%83%AA%E3%83%A0%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%BC+%E3%83%AF%E3%82%A4%E3%83%B3%E3%83%AC%E3%83%83%E3%83%89/043400462cee2b5515aa495d7510b349/,その他,4.31
0,"",ル・ピアノ レガート NLL-003 コーラルピンク,10080,ヴァルテックス,http://product.rakuten.co.jp/product/%E3%83%AB%E3%83%BB%E3%83%94%E3%82%A2%E3%83%8E+%E3%83%AC%E3%82%AC%E3%83%BC%E3%83%88+NLL-003+%E3%82%B3%E3%83%BC%E3%83%A9%E3%83%AB%E3%83%94%E3%83%B3%E3%82%AF/ae0898efce73462b107cce3c604e81a2/,超音波美顔器,0.00
1,"メーカー希望小売価格はメーカーカタログに基づいて掲載しています",リッツ IMIY MOBILE BEAUTY STICK BP,5400,RITZ,http://product.rakuten.co.jp/product/%E3%83%AA%E3%83%83%E3%83%84+IMIY+MOBILE+BEAUTY+STICK+BP/c9efd6ce0209e6cd079280fc15f3256c/,その他,3.00
21,"ヤーマンゲルマローラープラチナプラスピンクSTA-94≪美顔器≫美容ローラー美顔ローラー・ゲルマニウムローラー・半導体ビューティーローラーの姉妹品『4540790630200』送料無料・メール便・セット・通販・セール・福袋・グッズ・楽天・ランキング・雑貨・日本製・お土産・販売レディース・メンズ・シャンプー・トリートメント・ケラスターゼ・化粧品・香水・アロマ・保温・おすすめ新品・プレゼント・加湿器・空気清浄機・フライパン・大容量・詰め替え・スリム・ダイエット・サプリメントSalespageofEnglish.SalespageofSimplifiedChinese.SalespageofTraditionalChinese.SalespageofKorean.",ヤーマン （女神のマルシェ） ゲルマローラー プラチナ プラス,9720,ヤーマン,http://product.rakuten.co.jp/product/%E3%83%A4%E3%83%BC%E3%83%9E%E3%83%B3+%EF%BC%88%E5%A5%B3%E7%A5%9E%E3%81%AE%E3%83%9E%E3%83%AB%E3%82%B7%E3%82%A7%EF%BC%89+%E3%82%B2%E3%83%AB%E3%83%9E%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%BC+%E3%83%97%E3%83%A9%E3%83%81%E3%83%8A+%E3%83%97%E3%83%A9%E3%82%B9/8a37cbdff9017f911889d7b1929b1503/,イオン導入器,4.57
0,"商品の仕様高周波吸引機能の美顔器高周波を利用したホームケア美顔器です。POP-38Eには毛穴等の汚れを取り除く吸引式クリーナーが付いています。■コメット美顔器POP-38■高さ90×幅310×奥行250mm、重量1.8kg、消費電力1.8W■JANコード：4991136111103",コメット 美顔器 POP-38,38016,コメット電機,http://product.rakuten.co.jp/product/%E3%82%B3%E3%83%A1%E3%83%83%E3%83%88+%E7%BE%8E%E9%A1%94%E5%99%A8+POP-38/388b630fa99b30f9a01ec7bed8a897e4/,超音波美顔器,0.00
41,"●超音波やEMS等の美容器は通常専用ジェルやパッドが必要です。本品はイオン放電方式の光を当てるだけの簡単美容です。ジェル付属化粧品も一切必要なくメイクの上からでも使用できるので忙しい朝やデート前の1分でOK！お肌に触れる面が金属でないため金属敏感肌の方にも安心してご使用頂けます。1回の使用で約2日間の効果が実感頂けます。あなたの秘密兵器にもね！●使用方法本体の電源スイッチを押して電源をONにしてください。新感覚美顔器　ライトスティック部の側面をお肌に軽く押し当ててご使用ください。位置を15〜30秒ごとに少しずつずらしてください。その際、一旦お肌から離して移動を行ってください。必ずキャップをカチっと音がするまでしっかり取り付け、お子様の手の届かない場所に保管してください。（直射日光の当たる場所や温度・湿度の高い場所には保管しないでください。）●商品サイズ・重量　W42mm×H245mm×D42mm・100g●素材ABS・ガラス●セット内容：本体・キャップ・アダプター・取扱説明書アダプター：発振周波数　37KHz、電源定格　　AC100V（50／60Hz）、定格消費電力　3W　コード1.8m、1年保証書有●原産国　日本●発売元株式会社ジャパンギャルズ●注意事項取扱説明書使用前に必ずお読みになり、正しく使用してください。※次のような人または部位には、絶対に使用しないでください。事故やトラブルの原因になります。○心臓に疾患がある人○医師の治療を受けている人○急性疾患／有熱性疾患／感染性疾患／結核性疾患○顔面神経痛の人○ケロイド体質の人○その他体調のすぐれない人○皮膚に異常がある人○ステロイド系ホルモン剤の長期使用や肝臓機能障害、毛細血管拡張を起こしている人○血友病患者○飲酒中や薬を服用中の人○眼球部分（上まぶた）○心臓の上に当たる部分○傷口○悪性腫瘍○整形をされた直後の部分○口の中等粘膜の部位○陰部○皮膚疾患のある部分○体内に金属やプラスチック、シリコン等を埋め込んでいる部位○指定部位以外※通院中の方は医師にご相談の上、ご使用ください。※お子様へのご使用は避けてください。",ジャパンギャルズ JH-5887,16200,ジャパンギャルズ,http://product.rakuten.co.jp/product/%E3%82%B8%E3%83%A3%E3%83%91%E3%83%B3%E3%82%AE%E3%83%A3%E3%83%AB%E3%82%BA+JH-5887/ba0fc502c9dc8d39ab6db4ac18eba6ac/,イオン導入器,4.17
204,"■エステティシャンの指の動きを美顔機で再現　やさしいタッチですっきり心地よい、エステティシャンのタッピング技法。フェイササイズUPは、その繊細な指の動きをピストンタップ方式で再現。ホームケアで簡単にエステの気持ちよさと効果を実感できます。■目的や肌の調子に合わせて選べる3タイプのタッピング　・深層表情筋を刺激〜アップモード（実感タッピング）　深層表情筋の届く強さで刺激を与えて、心地よくお顔の筋トレ。ハリのある肌へ。　・表情筋を刺激〜トーンモード（変速タッピング）　アップモードに比べて弱めの力で、肌表面に近い筋肉をやさしく刺激します。健康的な表情筋で、みずみずしい肌へ。　・肌表面を刺激〜クリアモード（高速タッピング）　ヘッドで肌をやさしくなでるようにトリートメントします。肌をすこやかに保ち、若々しい肌へ。商品名美顔機「フェイササイズUP」　IB-12-Nゴールド型番IB-12-NJANコード4540790968914メーカーヤーマンメーカー希望小売価格(税込)19,800円発売年月2013年5月1日シリーズ名／愛称フェイササイズUP色（N）ゴールド本体サイズ(H×W×D)mm148×34×48mm本体重量約150g",YA-MAN IB-12N,20358,ヤーマン,http://product.rakuten.co.jp/product/YA-MAN+IB-12N/0250756747c081da9d1dd52690e5dd0a/,その他,4.00
8,"★商品の在庫、納期について通常3〜14日で発送します。画像の追加が間に合わない商品もありますが、販売はしております。",YA-MAN GR13W,22507,ヤーマン,http://product.rakuten.co.jp/product/YA-MAN+GR13W/5b36ee87bfc2b7fd0ca1c5d313f1aff0/,その他,4.87
0,"■EMODAのノベルティ表面にエモダの文字が入ってとてもオシャレです!!つやアリタイプ!★新品未使用■サイズ：11.5×D21×H17.4cm■コード長さ：約1.5m■電源方式：AC110V　50／60Hz■消費電力：280W■スチーム発生量：約6ml／分■スチーム連続時間：約20分（ご使用の水質により多少変わります）■材質：PP、ABS、スチールお手軽に始められる!!イオンのスチームでお肌に潤いを!!通常のスチームにイオンスチームをプラスした、ワンランク上の美顔器です。[検索]スチーマー美容美顔器ノベルティ松本恵那　エモダ限定スチーム　母の日ギフト　プレゼント↓こちらのイオンスキンケアもオススメ!!",EMODA　イオンスキンケア　K-168 ツヤ有りタイプ/エモダ 限定,5180,センター商事,http://product.rakuten.co.jp/product/EMODA%E3%80%80%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%B9%E3%82%AD%E3%83%B3%E3%82%B1%E3%82%A2%E3%80%80K-168+%E3%83%84%E3%83%A4%E6%9C%89%E3%82%8A%E3%82%BF%E3%82%A4%E3%83%97%EF%BC%8F%E3%82%A8%E3%83%A2%E3%83%80+%E9%99%90%E5%AE%9A/ff6b95d76e0beaf06476bffb072b4cbc/,イオン導入器,0.00
0,"",Dr.Lumen　RED LED アイスマスク,19980,ミスターカード,http://product.rakuten.co.jp/product/Dr.Lumen%E3%80%80RED+LED+%E3%82%A2%E3%82%A4%E3%82%B9%E3%83%9E%E3%82%B9%E3%82%AF/1ce77759007a32f0c8be866836539791/,その他,0.00
0,"■目元の気になる部分に赤外線ランプ搭載の「グラマラスアイ」を60秒間あてるだけで、パッチリ輝く目元をメイキング。■メイクの上からでも気にせず使用でき、キャップ・ポーチ付なので持ち運びも簡単。■トリートメント後は、肌のキメが整い、みずみずしい肌に。角質層内部からトリートメントすることで、目の下の血行もよくなり、クマ対策にも最適。目元のたるみや目尻のシワなどにあてるだけでなりたい目尻に。機能項目発売年月2011年03月01日色ホワイト本体サイズ＆＃40;H×W×D＆＃41;mm28×22×14mm本体重量約44g付属品ポーチ電源乾電池（別売）",ジャパンギャルズ JH-7249,1706,ジャパンギャルズ,http://product.rakuten.co.jp/product/%E3%82%B8%E3%83%A3%E3%83%91%E3%83%B3%E3%82%AE%E3%83%A3%E3%83%AB%E3%82%BA+JH-7249/6229ff87998018e201236e7e7a81434c/,その他,0.00
0,"",プラソニエ スタイルナビウルトラ - ビッグフィールド,16800,ビッグフィールド,http://product.rakuten.co.jp/product/%E3%83%97%E3%83%A9%E3%82%BD%E3%83%8B%E3%82%A8+%E3%82%B9%E3%82%BF%E3%82%A4%E3%83%AB%E3%83%8A%E3%83%93%E3%82%A6%E3%83%AB%E3%83%88%E3%83%A9+-+%E3%83%93%E3%83%83%E3%82%B0%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%E3%83%89/18ad4798f69d930d4d240c13679b6591/,その他,0.00
0,"↑↑↑正確な在庫状況は上記バナー「在庫状況を確認する」をクリックして頂き、必ずご確認ください。■1日たった3分！気になる首周りをシェイプアップ！■イギリスから日本に初上陸！待望の『あごと首専用のEMS』誕生！■使い方はとっても簡単！『いつでもどこでも』■1日3分の『3ステップ・プログラム』首のたるみや二重あごをシェイプアップしてくれる画期的なEMS器具英国製の軽量かつシンプルなデザイン電池(9V)による作動で電源コード不要、場所を選びませんイギリスのBlackwood研究所で安全性が認められているJIS規格　JIS2003：2005の家庭用低周波治療器の評価項目に合格商品サイズ：縦160x横52x奥行30mm重量：60g材質：ABS樹脂生産国：イギリスセット内容：本体、専用置き台、専用JALシート、9V電池",Prime NT-1,7878,CJプライムショッピング,http://product.rakuten.co.jp/product/Prime+NT-1/673d9f2d2a9b6d84e9f67498ac822a4c/,その他,0.00
0,"【新商品発売記念】おまけとして40倍マイクロスコープ「コスモポリタン」が付きます★■590ナノの特殊光線が肌に浸透し、コラーゲンの生成を促進します●590ナノ特殊LED光線●臨床医学証明●コラーゲンの増殖をサポート●シワを減少・ケア●肌のキメを整え、ツヤと張りのある肌へ●ケア範囲：顔・目尻・唇・首筋・腕●本体カラー：レッド●LEDカラー：590ナノ（橙）■使用方法：1日1回LEDを60秒間当てるだけ",ホーリック LED美顔器 BC-003 Hee コラーゲン増加サポート HORIC,9800,0,http://product.rakuten.co.jp/product/%E3%83%9B%E3%83%BC%E3%83%AA%E3%83%83%E3%82%AF+LED%E7%BE%8E%E9%A1%94%E5%99%A8+BC-003+Hee+%E3%82%B3%E3%83%A9%E3%83%BC%E3%82%B2%E3%83%B3%E5%A2%97%E5%8A%A0%E3%82%B5%E3%83%9D%E3%83%BC%E3%83%88+HORIC/cc33e645e1e8e2c06c8fd5ee0c83f6ab/,その他,0.00
5,"【商品説明】1日2回で、1回約3分間の集中美容のEMSエステが自分でできます。目もとは、顔の中でも年齢を感じやすい部分です。本品を目の下に装着すると微弱電流出力部から微弱パルス電流が流れて目の下の筋肉を刺激します。※微弱パルス電流は極めて弱いため、体感がほとんどありませんがソフトな刺激をお肌へ伝えています。※使用感には個人差があります【セット内容】・ピュアアイズ(アルカリボタン電池LR44付・専用パッド4枚)×1セット【サイズ】・約高さ3.1cm×幅15cm×奥行3.7cm【重量】・約23g【材質】・本体:ポリプロピレン、シリコン・専用パッド:グリセリン、ポリエチレンテレフタレート【備考】・使用頻度1回約3分(1日2回)【関連キーワード】ファッション・美容,美容グッズ,健康グッズ,人気,ダイエット,健康,エクササイズ,器具,ダイエットグッズ※この商品はメーカーお取り寄せ品です。(ご注文後キャンセルはできません)",ニーズ ピュアアイズ,4094,ニーズ,http://product.rakuten.co.jp/product/%E3%83%8B%E3%83%BC%E3%82%BA+%E3%83%94%E3%83%A5%E3%82%A2%E3%82%A2%E3%82%A4%E3%82%BA/e37f9ad5f4b64909624f0691300b5f01/,その他,2.60
0,"※通常土日祝日を除く約7営業日の出荷の予定ですが欠品やメーカー終了の可能性もあり、その場合は別途メールにてご連絡いたします◎自宅で手軽に本格ケア！超音波＋イオン美顔器！●自宅で手軽に本格ケア！超音波＋イオン美顔器！イオンクレンジング・イオントリートメント・超音波の3つのケアができる美顔器です。イオンクレンジング＆トリートメントと毎秒500万回の超音波振動で、毛穴の奥の汚れまでしっかり洗浄して美容液を角質層まで浸透させ、さらにお肌をなめらかにケアします。新陳代謝を高め、赤ちゃん肌へ近づけます。【カラー】ホワイト【内容量】20g【材質】本体、コットンリングABS／ヘッド部ステンレス【成分】水、スクワラン、グリセリン、BG、ヒアルロン酸Na、ダイズエキス、レモンエキス、スギナエキス、ポップエキス、マツエキス、ローズマリーエキス、パルミチン酸レチノール、オレイン酸ソルビタン、カルボマー、水酸化K、ヤシ油アルキルPGジモニウムクロリドリン酸Na、フェノキシエタノール、メチルイソチアゾリノン、クエン酸【使用方法】イオンクレンジング:市販のコットンに水を含ませ、1ヵ所15秒程軽く押しあてます。ご使用目安、週3回-毎日・お顔全体で約10分／ソニックミニ:付属のジェルを適量お肌に塗布し、ヘッド部を軽く押しあてます。ご使用目安、週3回-毎日・お顔全体で約10分／イオントリートメント:市販の美容液をお肌に塗布し、1ヵ所15秒程軽く押しあてます。ご使用目安、週3回-毎日・お顔全体で約10分【使用上の注意】次のような人は、絶対にご使用にならないでください。事故やトラブルの原因になります。心臓に疾患のある人、血圧に異常がある人、痛覚・知覚に障害がある人、金属アレルギーのある人、医師の治療を受けている人(通院中の方は医師にご相談の上ご使用ください)、妊娠中の人。※乳幼児、他人へのご使用は出来ません。",ジャパンギャルズ 超音波 イオン美顔器 ソニックミニ ホワイト,3939,ジャパンギャルズ,http://product.rakuten.co.jp/product/%E3%82%B8%E3%83%A3%E3%83%91%E3%83%B3%E3%82%AE%E3%83%A3%E3%83%AB%E3%82%BA+%E8%B6%85%E9%9F%B3%E6%B3%A2+%E3%82%A4%E3%82%AA%E3%83%B3%E7%BE%8E%E9%A1%94%E5%99%A8+%E3%82%BD%E3%83%8B%E3%83%83%E3%82%AF%E3%83%9F%E3%83%8B+%E3%83%9B%E3%83%AF%E3%82%A4%E3%83%88/a41d163f34647c4cad4b6c8f79bea183/,超音波美顔器,0.00
0,"フォトクリアは、LEDの光のトリートメント。お肌にはりとツヤを与えます。イオニングは、マイナスイオンが美容液を浸透しやすくし、プラスイオンが毛穴に溜まった汚れを取り除きます。バイブレーション、毎分約6000回の心地よいきめ細かな刺激でフェイスラインをすっきり。フォトサーモ、温熱が皮下の脂肪を温めて運動させます。充電式なのでコードレスで場所を選ばすトリートメント。●商品サイズ（約）：幅60×奥行き18.5×高さ4cm●重量（約）：230g●保証期間：1年間●付属品：美容液セット、コットンストッパー※お取り寄せ商品の為、お届けまで7〜10日ほどお時間をいただく場合がございます。予めご了承ください。【s-mail8】",YA-MAN NHDS-7X,32184,ヤーマン,http://product.rakuten.co.jp/product/YA-MAN+NHDS-7X/bffde6995adfc16543811cf7e893ab52/,レーザー美顔器,0.00
0,"※パッケージデザイン等は予告なく変更されることがあります。商品説明「ヤーマンアイケア機能付き美顔器MEJIKARA(メヂカラ)化粧品付セットSTA126CV」は、目元ケアもできる美顔器です。3つのモードで気になる目元をケアします。●イオントリートメント／バイブレーション・・・先端が丸くなっているので、表情筋マッサージをしながらうるおいトリートメント。シートマスクの上からも使用できます。●イオンクレンジング／ヒーター・・・ヘッドでマッサージしながら、イオンの力でたまった汚れをクレンジング。コットンを装着することもできます。●バイブレーション／ヒーター・・・温めながら、バイブの力と表情筋マッサージで、気になる目元をケアします。ミネラルミストローションとリッチクリームが付いています。配合成分●ミネラルミストローション150ml水、BG、エタノール、グリセリン、加水分解コンキオリン、シルク、ラベンダー花エキス、ローズマリー葉エキス、フムスエキス、サッカロミセス／Mg培養物、サッカロミセス／鉄培養物、サッカロミセス／銅培養物、サッカロミセス／ケイ素培養物、サッカロミセス／亜鉛培養物、加水分解コラーゲン、ヒアルロン酸Na、ハチミツ、ホホバ種子油、ラフィノース、ペンチレングリコール、白金、ステアリン酸ソルビタン、PEG-60水添ヒマシ油、DPG、アスパラギン酸Na、アラニン、アラントイン、アルギニン、イソロイシン、イノシン酸2Na、グアニル酸2Na、グリシン、グルタミン酸、セリン、タウリン、チロシン、トレオニン、バリン、ヒスチジンHCI、フェニルアラニン、プロリン、リシンHCI、ロイシン、フェネチルアルコール、ゲラニオール、ノバラ油、ローマカミツレ花油、ニオイテンジクアオイ油、クエン酸、クエン酸Na、炭酸水素Na、メチルイソチアゾリノン、フェノキシエタノール●リッチクリーム30g水、オリーブ油、グリセリン、ベヘニルアルコール、BG、ジグリセリル、ペンチレングリコール、イソステアリン酸ヘキシルデシル、ステアリン酸、ステアリン酸グリセル(SE)、ポリソルベート60、ヒアルロン酸Na、加水分解コラーゲン、加水分解コンキオリン、白金、トコフェロール、ポリクオタニウム-51、(アクリル酸ブチル／イソプロピルアクリルアミド／ジメタクリル酸PEG-18)クロスポリマー、アルギニン、ジメチコン、フェノキシエタノール、炭酸水素Na製品仕様●MEJIKARA・商品サイズ：約40×45×170mm・重量：約160g(本体のみ)・材質：ABS樹脂、ステンレス他・定格：5.0V0.7AAC100V・240V50／60Hz・消費電力：2W原産国中国ブランド：ヤーマン化粧品　＆gt　美容機器　＆gt　美容機器(フェイス)　＆gt　美顔器　＆gt　ヤーマンアイケア機能付き美顔器MEJIKARA(メヂカラ)化粧品付セットSTA126CV販売元　ヤーマン原産国中国セット内容：本体、充電スタンド、コットンホルダー、ACアダプター、電源用USBケーブル、ポーチ、(特典)ミネラルミストローション・リッチクリームJANコード：　4540790101328広告文責：ケンコーコム株式会社TEL：0570-200226　IP電話から：03-3584-4157[ヤーマン]化粧品[美容機器／美容機器(フェイス)／美顔器]",ヤーマン アイケア機能付き美顔器 MEJIKARA メヂカラ 化粧品付セット STA126CV,8224,ヤーマン,http://product.rakuten.co.jp/product/%E3%83%A4%E3%83%BC%E3%83%9E%E3%83%B3+%E3%82%A2%E3%82%A4%E3%82%B1%E3%82%A2%E6%A9%9F%E8%83%BD%E4%BB%98%E3%81%8D%E7%BE%8E%E9%A1%94%E5%99%A8+MEJIKARA+%E3%83%A1%E3%83%82%E3%82%AB%E3%83%A9+%E5%8C%96%E7%B2%A7%E5%93%81%E4%BB%98%E3%82%BB%E3%83%83%E3%83%88+STA126CV/502f4de65cbd19a1d10f66bcb143b32b/,その他,0.00
1,"★商品内容★☆付属品☆充電器、コットン10枚、コットン留めリング、置台、携帯用キャップ☆生産国☆韓国★サイズ★H145×W145×D50mm★区分★美容品　美顔器　スキンケア★広告文責★ビューティラボ彩TEL:048-434-4880★商品説明★■HOTモード／毛穴を開き汚れを落とす[イオンクレンジング]スイッチを押すと、約40℃前後まで瞬時に温まる。毛穴が開くと共に、イオンの力によって肌に染み込んだ不要な汚れが取り除かれる。付属のコットンにお手持ちの化粧水などを塗布して使用。肌を温め、毛穴を開かせながら毛穴奥に蓄積されていた不要な汚れ（ファンデーションや美容液などの細かい粒子など）をイオンにくっつけて、汚れを浮き上がらせて落とすことで、肌への負担も少なくディープクレンジングができます。■COOLモード／毛穴引き締め潤い補給[イオントリートメント]約10℃前後まで瞬時に冷やす。毛穴が引き締められ、美容液などの有効成分を封じ込める。クレンジング同様、コットンに化粧水や美容液などを塗布することで、イオントリートメントできる。肌を瞬時に冷やして、毛穴を引き締めながら美容液などの有効成分を肌の奥まで送り込むイオントリートメントです。美容成分を角質層の隅々まで届けて閉じ込め、肌の内側からケアし、ハリのあるふっくら肌に導くトリートメントができます。",リッツ IMIY MOBILE BEAUTY STICK CG,8000,RITZ,http://product.rakuten.co.jp/product/%E3%83%AA%E3%83%83%E3%83%84+IMIY+MOBILE+BEAUTY+STICK+CG/def9933a8265e8659cb84dffa088f6e2/,その他,5.00
